B

       2                41            38          41        27        38       18     13       32       32      30     26     25     29     27    25    14    23    10    7     17     14    18    11    14    11   12   17   13   11    9    8    21    18   18   21   17   19   15   19   16  15  15  14  15  12   3   4    8  10   7   6   8   7   3   14   10   14   13   11  10  13  11  12  10   8  11   9   7  10  10  10   9   7   5   3    8   5   5   8   8   4   3  12  12  11  11  11  10   8   8   2   4   3   4   4   3   3   1   9   5   7   9   6   7   5   4   5   4   2   2   3   1   1   8   8   8   8   8   6   8   6   6   6   6   6   5   5   .   3   2   .   6   6   5   5   4   4   3   3   4   4   3   2   2   .   .   7   7   7   7   1   2   2   2   1   3   3   2   1   .   6   6   5   4   3   2   2   2   2   1   1   .   .   5   5   2   .   4   4   3   3   2   1   1
X.61        24573501156204    2525799276   318843756   1689324  -2469012  1135134  10287  1066604   -44436   25452  -4116  38892   3180  -7956  -788  -676  -148  2079  -46  26334   -882  1566   171  -114   294  135 -546  -33    3   15    .  2156   444 -196 -148 -196  -20  140  -20   -4 -52  -4 -36  -4  -4   .   .  -49  31  -1   6 -17 -22   .   78  -21   14   78  -66  87 -18   6  30 -18  15 -18  -9  21   3  -2   7  -1   1  -1   .    .   .   .   .   .   9   2  12  12  -4  -4  -4  -4   .   .   .   .   .   .   .   .   .   .  -1   4  -1  -1  -1  -1   2  -1   .   2   .   .   .   .   .  -6   2   2   2   2   5   2  -1   2   2   1  -1  -1  -1  -1   .   .   .   .   .   .   .   .  -7  -1  -1   1   1   2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   2   .   .
X.62        35301999416320     632067072  -104688640         .   2659328   123760  13276    21504    21504   21504      .   7168   5120      . -1024  1248  2048  -980   70  -4368   3696   368   420  -400     . -244  -16   -4  116    .    .     .     .    .    .    .    .    .    .    .   .   . -32   .  32  19  10  -28 -20   .  10 -12  -2  -1   48   12   48   48    . -44  48   . -16  16   .   .  12   4  -4 -16  -4   8  -4   6   .    .   .   .   .   .  10   1   .   .   .   .   .   .   .   .   .  -6   .   2   2  -1   .   .   4   4   4   4   .   .  -2  -2   .  -2   .  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   2   .   .   .   1   .   .   .   .   .  -4   2   .  -2   .   1   1   1   .   .   .   .   .   .  -1   .   .   .   .   .   .   1   .   .   .   .   .  -2   .   .   .   .  -1   .   .   .   .   .   .   .  -1   .   .  -2   .   1  -1   .
X.63        38348970335820   -1121764788   448945740  -3993300   2789964  1213785      .  -511028  -372276  -16308   5292  47628 -12084   6188   396   324  -276   595  195 -10935  -6075  2457     .   405  -783    .  297    .    .    .  -10  -756  -116  -52 -372  -84   12  -84  -20   12  44  12   4  12 -12   .   .  -63  35 -25  15   9 -21   1  -27    . -107  -63   45   .   9   9  -3 -27   .   5   .   .   .   9   .   .   .   .   1   10  -4   4  -2   2  10   .  -4  -4   4   4  -4   4   .   .   .   .   .   .   .   .   .   .   7  -3  -3  -1  -3   3   3  -1   1  -1  -1  -1   1   .   .   1  -7  -3  -3   9   .  -3   .   3  -1   .   .   .   .   .   1  -1   .  -2   2   .   .   .   .   .   2   2   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .   1  -1   3   1  -1   1   1  -1   1  -1   .   .   .   .  -1  -1  -1   1   .   .  -2   .   .  -1   .
X.64        38658236225625    5058537561   360257625  -3005991  -1931175  1876446      .  1857625   280665   -9639 -24615  38745  -3495  -6695  1113   729   345  3200    .  37422   5346 -1890     .  -270  -378    . -306    .    .    .   16  4473  -295 -295  377   25   57 -135   -7   57 -39 -39  25  -7   9   .   .  -64   . -16   .   .   .  -6  162    . -110   54  -30   . -18  30  -6  18   .  10   .   .   .   6   .   .   .   .   3  -56   .  12   .  -8  -4   . -15 -15   1   1   1   1   1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   4   .   .  -2   .   2   .   .   2   2  -2  -2   6   .   2   .   .   .   .   .   .   .   .  -1  -1   .   .   .   .   4   .  -4   2   2   .   .   .   .   .  -1  -1   1   1   1   1   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .  -2   .   .   .   .   .   .   .   .   .   1  -1   .   .   .   .   .   .  -1
X.65        40955835260340    4209665460    67149236     43316   1160628    27027 -17847  -246092   492212   20916   9268  -3276  11444   1844    52  -676   -76  -385 -285   8547  -7329    83   285   495    35  209    3  153   69  -19    .  -140  -316 -316  116    4  116  -44  -12    4 -44   4 -36   4  -4   .  -9   35  31  -9  11   3   3   .  -97   29 -113   11   55   9   3  -5  23  -9 -11  -1   9  -9   5  19   1   5  -5  -1   .    .   .   .   .   .   2   3   4   4   4   4   4  -4   .   .   .  -3  -3  -1  -3   .  -1   .  23 -17   3   7   3  -1  -1  -1  -1  -1   .   .   .   .   .  -1  -1  -5  -5  -5  -5  -1   1   1   1  -1   1   1  -1   .   .   .   .   .   .   .   .   .  -4   2   .  -2   .   3  -1  -1   .   .   .   .   .   .   .   .   .   .   .  -1   1   .   .   .  -1  -1  -1  -1   1   .   .   .   .   .   .   .   .   1   1   .   .   .   .   2   .  -1   .   .
X.66        47097393520320    5507206848   193076928   2164032   2895552   208494   8748   310464   660672   26304  33600   -576  16576   8512   960     .    64  -330 -305   8910   2106   -18  -324   378    90 -180  270  108  -36   36  -46  -576  -128  128  -64    .  192  -64   64    . -64   .   .   .   .   .   .   48  38 -18   3  -8   7   .   90   36   90  -18   30  12  30  -6  10   6  12  -2 -12   .   4  -6  12   4   .   .   .  -46  -4  -4   2   2  -6  -2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -6 -11   4   2   .   2  -1   .   1  -1  -1   .   .   1   1  -2   2   6  -6   6   .   2  -4   2   2   .   .   .   .   .   .   .   .  -2  -2   .   .  -2   6   .   .   2  -2  -2   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   2  -2   .   .   1  -1  -1  -1   .   1   1   .   .   .   .   .   .  -2  -2   .   .   2   .  -1
X.67        78359378686875    9011981979   383845275  -1937949  -3875685  1482624  20250  1511675   804987   -3685   6339   1035 -11845  -4189 -1877   351   115  1925    .  26928   6084  -576   630  -204  -384  450 -240 -150   30   30  -15  1555  -121  -41  243 -369   35  115   -5   63  -5 -25  -1  -1  -9   .   .  -21   5   1   .  -5   .   .   36   90  116  -72   84 -30  32 -24  -4  12  -6  -4  14   .   2  16  10  -2   4   .   .  -35  -7   1   9   5  -1   .  15  -9   3  -1  -5  -1   1  -3   .   .   .   .   .   .   .   . -35   .  -5  -3  -1   1   .   1   .   .   3   .   .   .   .  -4   4   .   .   4  -2   .  -2  -2  -2   2   2   .   .   .   .   .   .   1  -3  -3  -3  -1   9   3   1  -1   1   .   .   .   .   .  -1  -1   1   1   .   .   .   .   .   .   .   .   .   .  -1  -1   1  -1   .   1  -1   1   .   .   .   .   .   .   .   .   .   1   1   1  -1   .   .   .
X.68        89626740328125    8725441725   522856125   1417325   6670525   997425  23805  1280125   623485  -11331  21805  13725   8445   8685  1117  -975  -435     .    .  31185   5175   945   549    55   455   45  529  -35   85  -67  -70   -35   -35  125  157  365 -227 -155 -115  -35  37 -11 -15 -11   1  18   9    .   .   .   .   .   .   .   55  109   55    1   25  45 -15   7  -9   9 -11   9 -27   9  -3   7  13  -3   1  -3   .  -70   .   .  -6  -6   .   . -11   5   1   1  -3  -7   1   1   1  -3   3  -3   1  -2  -1   .   .   .   .   .   .   .   .   .   .   .   2   .   .   .   .   1  -1  -7  -1   7   1   1   1  -5   1   1   1   1   1   .   .   .   .   2   2   .   .  -2   .   .   .   .   .   .   .   .   .   .  -1  -1  -1  -1   .   1  -1  -1   .   1   1   .   .   .   .   .   .   .   .   2   .   .   .   .   .   .   .   1  -1   .   .   .   .   .   .   .   .   .
X.69        94981065075000   -9392827080   700787000   -256360  -1815240  2371005   8640 -2115400   368312    6968  -5096  44280  10680  -3688 -1416     .   600  2750    . -48531  -3495  -259  -336  -279   149 -160  -51    .  -48   32  -36 -2952   248  312   -8  280  120 -120  -40  -72   8 -24   . -24   .   .  -9   20 -50 -10   . -20   .   5  185   32   41    5    1   . -19  13 -15   9  16  -7 -16   .   .  -3   .   .   .   .   .  -56   .   8   4   .   5   .   8   8   .   .   8   .   .   .   .  -3  -3  -1  -3   .  -1   .  10   .   .   2   4   2   .   .   .   .   .   1   1   .   .   5  -3   1   1  -3   .   1   .   3  -1   .   .   .   .   .   .   .   .   .  -4   .   .  -2   5  -1  -1   1   1   .   .   .   .   .   .   .   .   .  -1   .   .   .  -1  -1   1   .   .   .  -2   2   .   .   .  -2   .   2  -1   .   .   .   .  -1  -1   .   .   2   2   1   1   .   1  -1
X.70       118479380574555   -7935316389   800481627  -2436525   1028187  2606175  10935 -2318085  -197253   19803  12915  45675 -13253   3731   459  -273   195  1980  180 -31185   2025  -225   243  -135  -315 -225  207  135   27  -45  -56 -2877   143 -193 -285  -57  -13   35   27   55  -5 -49  15  23   7   .   .   36  12   . -48  12  12   .    9   63 -135   -9   75  15  15  -3   1   3  -9 -13   3   9   7  -3  -9   3  -3  -3   .   56   .   .   8  -8   .   .   7  -1  -5  -1  -5  -1  -3   1   .   .   .   .   .   .   .   .   . -10   .  -8   .  -4   .   2   2   .  -2   .   .   .   .  -1   5   3   9  -3   3   3  -1  -1   1  -1  -1   1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   1   1   .   .   .   .  -1   .   .   .   .   .  -2   2  -2   .   .   2   .   .   .   .   .   .   .   1  -1   .   .   .   .   .   .   .   .   1
X.71       119483690332160   -9270317056   645607424  -6823936   1060864  1566488  -6208 -2207744   315392   28672      .      . -12288   8192     .     .     .  2310 -340 -22792   7448   920   752    -8  -784 -160  184 -512   16  -64    .     .   512 -512    .    .    .    .    .    .   .   .   .   .   .   2   2  -56  54  14  24 -16   4   .  -40   32   -8  104    .   .  -8   . -24   .   . -16  16   .   .   .   .   .   .   .  -2    .   .   .   .   . -12   2   .   .   .   .   .   .   .   .   .  -4  -4   2   4  -2   2   .  26   6  -4   2   .   2   .   .   2   .   .   .   .   .   .   8  -8   .   .   .   .   .   .   .   .   .   .   .   .   .  -2   .  -1   .   .   .   .   .  -2  -2  -4   .   2  -2   .   .   .   .   .   .   .   .   .   .   .   .   .   2   .   .   .   1   2  -2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   2   .   .   .   .
X.72       123485536419840  -12201197568   596148224   3411968  -2064384  1493856  -1728 -1835008   917504       . -28672      .      .   4096     . -1728     .  1365 -160 -28896   7392   608  -384  -480   392  320  -96 -192    .   32    .     .  -256 -256    .  256    .    .    .    .   .   .  64   .   .   .  -9    7 -11  -7  24  -9  16   1  -64  -64  128  -64  -40   .   .   8   .   . -16  -8   .   .   .   .   .   .   .   .  -3    .   .   .   .   .   6   2   .   .   .   .   .   .   .   .   .   3   3  -1   3   .  -1  -1  37  -8   7 -11   3   1   .  -3   .   .   .   1   1   .   .  -4  -4   4   4   .   .   .   .   .   .   .   .   .   .   .   1  -1   .   .   .   .   .   .  -8   4   2  -2   .  -2   .   .   .   .   .   .   .   .   1   .   .   .   .  -1  -1   .  -1   .  -1  -1   1  -1   .   .   .   .   1   .   .   .   .   .   .   1   1   .   .  -2   .   .   1   .
X.73       140763279350304   -8764026336   322820640   3740256  -1490400  1791153      . -1759968   147744   -6624  42336   6048   1824  -6048   672     . -1056  1254 -321  -5103   5103 -2511     .   -81   567    .   81    .    .    .  -54 -2016  -192  192  288    .  -96   96   96    . -32   .   .   .   .   .   .  -36 -10   6  15  20  15  -5  -81    .  -81   81    9   .  33  -9 -33   9   .   9   .   .   .  15   .   .   .   .   .   54  12 -12   2  -2   3   . -16  16   .   .   .   .   .   .   1   .   .   .   .   .   .   .   2   7  -8  -6  -4   2   3   .  -1  -1   .   1  -1   .   .  -3   3  -3   3   3   .  -3   .   3   1   .   .   .   .  -1   .   .   .   2  -2   .   .   .   3  -3  -3  -1  -1   .   .   .   .   .   .   .   .   .   1   1   1   1   1   .   .   .   .   .  -2   2   .   .   1   .   .   .  -1   .   .   .   .  -1   1   .   .   .   .  -1  -1   .   1  -1
X.74       162746401888125  -12226310019   868960125    773109   -488835  2397681 -10935 -2635875   282141  -26499  16533  41805   6365  -1739 -1875   -51  1125   825    . -40095   4131  -207  -243   243  -225  225  -63 -135  -27   45   -1 -2955   -71  169  277   81  133  -35 -115   17   5 -47 -19   9   5   .   .  -69  25   9   .  -5   .   .   99  -63  -45    9   45 -15 -15  -9  11  -3   9 -11  -3  -9  -7  -9   9  -3   3   3   3   91   7 -13  -9   3   6   .   1  -7   1  -3   5  -3   3  -1   .   .   .   .   .   .   .   . -15   .  -5   1   3   1   .  -1   .   .  -1   .   .   .   .   1   7  -3   3   3  -3   1   1   1  -1   1   1  -1  -1   .  -1  -1   .  -1   3   3  -1   1   6   .   .  -2  -2   .   .   .   .   .  -1  -1   1   1   .   .   .   .  -1   .   .   .   .   .  -1  -1   1   1   .   1   1  -1   .   .   .   .   .   1  -1   1   .  -1  -1   .   .   .   .   1
X.75       181844090400000   17795697920  1020243200   -304640   2100480  2781570  -8880  3027200  1147136  -21248  36352  34560   6400    512   768     .     .  1750    .  57266   4670   194  -784   174  -134 -400   18 -240  -48  -80  -35  2304  -128 -128  256  128    .    .    .    .   .   .   .   .   . -24 -15   70 -10  10   . -10   .   6 -130  -40   14  -22   94   . -14  34 -26 -18  -8 -10  -8   .  -8  -6   .   .   .   .   2  -35  -7  -7  -3  -3  -5   .   .   .   .   .   .   .   .   .   .  -1  -1   5   3   .   1   . -10   . -10   6   2   2   .   .   .   .   1   .  -2   .   .  -2  -2   2   2  -6   .  -2   .   .   .   .   .   .   .   .   2   .   .  -3  -3   1   1   1  -5   1   1  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   1   .   .  -1   2   2  -2   .   .   1  -1  -1   .   .   .   .   .   .   .   .   1   1   1  -1  -1   .   .   .
X.76       210919336847010    5765644962   958293666   2955042  -3442014  2453814      .  1381666  -694494  -15966 -20574  64098   1314  -2014   354  -378  -606   385  135  16038 -11178 -1674     .   486   594    . -378    .    .    .  -55  1170   106 -214 -238  -54  -78  -54  -46   -6  -6  18   6  34   6   .   .  -63   1  17  -9   1  -9   .   54    .  166  126  -54   .   6 -54 -18  18   .   2   .   .   .  -6   .   .   .   .  -1  -35   7  -1   1   5 -11   .  -6  -6  -2   6  -6   6   2   2   .   .   .   .   .   .   .   .   1  -9   1   1   1   1   3  -3  -1  -1  -1   .   .   .   .  -2   2  -6   6  -6   .   2   .   .   .   .   .   .   .   .  -1  -1   .  -3   1  -1  -1  -1  -3   3  -1   1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   1   1   1   1   1   1   1  -1   .   .   .   .   .   .   .  -1   .   1   1   1   1   .   .   .
X.77       211069033500000    4639055200  1096732000   1944800   5045600  2501850   2190   604000  -819360   -2720  12000  54880   4960   4320    96     .   480     .    .  13210 -10550   730    34   170  -190 -170  410  350   74   98  -80  1120  -160 -160 -416 -160   96  160  -32  -32  32 -32   . -32   .   3  -6    .   .   .   .   .   .   5 -342 -126   10  -54  -30 -50  10  18  10  10  -6  18  -2 -20  10  18   6  -6   .   .   .   80  10 -10   .   .   .   .   .   .   .   .   .   .   .   .   .  -2  -2  -2   2  -1   2   .   .   .   .   .   .   .   .   .   .   .   1  -1   1   .   .   2   2   2   2  -2   4  -2  -2  -2   2   .  -2  -2   .   .   .   .   .   4  -4  -2   2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   1   .   .   .   .   .   .   .  -1   1  -1   1   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .
X.78       226187908369605   10449476037    -3064635  10233405   8305605        .  26244  -542619   546021   42693   6237  -1323   8613   -387   309  -351  1837  -945  230      .      .     .   972     .     .  324    .  324  108  108    .   525   441 -279   45  369  125   45  -27   65 -27 -39   1   1   9   .   .  -63  15 -45 -10 -15 -10   6    .    .    .    .    . -36   .   .   .   .   .   .  24   .   .   .  12   4   .   .   .    .   .   .   .   .   .  -1 -15   9  -3   1   5   1  -1   3   .   .   .   .   .   .   .   .  -9   6   1  -9  -3   3   2  -1  -2   2   .   .  -2   .   .   .   .   .   .   .  -6   .   .   .   .   2   .   2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1  -1   .   .   1   1  -1  -1   .   .   .   .   .   .   .   .   .   .   1   1  -1   1   .   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .  -1   .   .
X.79       260522896303125   19387175445   785531925   9700965   9936405   360855      .   877525  1353429   10773  85797   4725  16725  10213   -75  -675   645 -1750    .  18711   3645  1431     .   189   189    .  279    .    .    .  -20 -2331   557   77  -91  317   69  165  -11   -3 -43  45 -35  -3  -3   .   .   70  10 -10   . -10   .  -6  189    .   61   -9   39   .  -9  -3  -3  -9   .   7   .   .   .  -3   .   .   .   .   1  -20  -6  -6  -4  -4   5   .   5 -11  -3   5  -3   5   1   1   .   .   .   .   .   .   .   .  10   . -10  -6   2  -2   .   .   .   .  -2   .   2  -1  -1  -1   5  -1   5  -3   .  -1   .  -3  -1   .   .   .   .   .   1   1   .   .   .  -2  -2   .  -5   1  -1   1  -1   .   .   .   .   .   1   1   1   1   .   .   .   .   .   .   .   .   .   1   2   2   2   .   .  -2   .   .   .  -1  -1   .   .  -1   1   1  -1   .   .   1  -1   .   .   .
X.80       284415522641250   23053576546   788714850  -7515326  -3026590   -24024  11535   -11550  1984738  -32158  53186   8610 -16670  -8126  1186  1274 -1470 -1925    .  59752  -7784  2856   739  -616   -56 -105 -280   95   11   43    . -2478  -414 -414  210 -126  178  -30  -78   50  18   2  26 -14 -14   6  -3   21  -5  -1   .   5   .   . -104  211   24   40   56  15   8   8  -8  24 -13  -8  -1  -3  -5  -8   7   3   1   5   .    .   .   .   .   .   1   .   6   6 -10   6  -2  -2   2  -2   .   7  -5  -3  -1   2   1   .  35   .   5   3   1  -1   .  -1   .   .   .   .   .   .   .   .   .   .   .   .  -3   .   3   .   .   1  -1  -1   1   .   .   .   .   .   .   .   .   .  -9  -3  -1   1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1  -1   .   .   .   1   1  -1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   1   .   .   .
X.81       284415522641250    4512942434   788714850   6345794   9875810   -24024  11535   974050  -226590   21602  29890   8610  14050   4418  1954    26   450 -1925    . -19096   8624  2856   299   464    56 -105 -280   95   83  -97    .   -14  -414  226  114 -126  146  130  -46   82  18   2  -6  18   2   6  -3  -91  -5  19   .   5   .   .   48  -33   16  -24  -56  15   8  40 -32  24  19   8  11  -3   7  -8 -17  -9   1  -1   .    .   .   .   .   .   1   .   6   6  -2  -2  -2  -2   2  -2   .  -1   5  -3  -1   2  -1   .  -5   .   5  -5   5   3   .   1   .   .   .   .   .   .   .   .  -8   .   .  -8  -5   .  -5   4   .  -1  -1   1  -1   .   .   .   .   .   .   .   .   .  -1  -1   1   1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   3   1   .   .   .   1   1  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1  -1   .   .   .
X.82       349055414150625  -23852507679  1264723425   8024289  -2077215  1297296  18630 -1638175  1207521  -27167 -55839   5985   7905    737 -1951  -351  -415  -175    . -55440  -5544  3600  -198  -168   168 -450   48 -330  -78  -30    .  1505  -559   81  225   81   97  305  -31   81 -15   1 -31   1 -15   .   .   21 -15 -11   .   5   .   6  216   54  -40    .  -72  30  16 -24  24  24   6   8 -14   . -18   8 -10   2  -4   .   .    .   .   .   .   .  -4   . -15 -15   1   1   1   1   1   1   .   .   .   .   .   .   .   . -15   .   5   1   1  -3   .  -1   .   .   .   .  -2   .   .   8   .   .   .   8   2   .   2  -4   .  -2  -2   .   .   .   .   .   .   .   .   .   .   .   6   .  -2   .   2   .   .   .   .   .   1   1   1   1   .   .   .   .   .   .   .   .   .   .   1   1   1  -1   .   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .  -2   .   .   .
