M

       2                          46                 42             46            21         14         15         34        27       34      27       14      8       19      14      21     14     14    15     10     4    22    19    14    19   22   14     6    4    11    14    8    8    8    6    15    11    11   11   15    9    9   11  10   9   4   3    9  10   4    6   3   4   3  12  13  13   3   4   5   6   4   4   2  10   7   6   8   4   6   3   1   3   3   4   6   3   3   8   9   7   8   7   5   5   6   7   5   1   4   3   1   .   5   7   7   3   .   4   5   6   3   3   4   4   1   1   7   7   1   2   3   2   1   4   3   3   3   2   1   .   1   1   4   6   4   4   .   3   3   3   1   5   5   .   3   3   2   2   1   1   5   1   .   3   2   1   1   4   3   3   .   .   .   3   4   3   3   2   2   1   1   2   1   2   .   .   2   1   .   .   1   1   1   2   2   2   .   .   3   3   2   2   .   .   1   1   .   .    3    3    .    1    .    .
X.109      1037605886984697481755304   2308415562554024   592924211880   58568622343   43458415    -750386   38976168  15973608   129192 -146328 -1890196  58429  4728647   39039  111111  18335  -1713   462      .     .   -56  2200  -352  -136  392  224  -218   -2   924   -20 -351  105    5    .  2631   -33   399  126 -201 -105 -105   15 -57   6 -39   .    .   .   .   -7  20  10 -11  -8 -16   .   .   2   2 -18  -6   6   .  28   8  -7  12   7  -3   .   .   .   .   .   .   .   .  -5  -5   7  -1  -2  -1  -1  -1  -1   2  -1   1   .   1   1   .   .   .   .   .  24  -3   1   4  -3   .   2   .   .   .   .   .   .   .   .   .   6   .   .   .   .  -3   .   .   .  -2   .  -1  -1   .   .   .   .   .   .   .   2   .   .   .   .   .   .   1  -1   .   1   .  -1   .   .   .   .   .   .   .  -1   1   2   .   .   1   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   -1   -1    .    .    .    .
X.110      1361549126105752982272875   4188169855744875   552058501995  289603899585   11050182          .  375040875  10347883   324459 -168597  1227875  22875  1223937 -223938  133569 -17874   2646     .   4998   294 -1813  1419 -1053    11  363 -189   729    .   275   995 -125  195   -5    .  -447   534   601    .  -15  -90   -2  -66  18   .   .   .  -98 -42  14 -265 -58  -3   . -13  11  -5   .   .   9   9   .   .   . -45 -17 -25   3   3  -1  21   .   .   3   .   .   .   .  -3   5  -4  -7   .   .   .   2   .   .   .   .   .   .   .  14   6   2  -2   .  -3 -13  -1   2   .   1   1   .   .  -1  -1   .   .   .  -2  -1  -3   .   1   .   .   .   .   .   .  -3  -1   1   1   .   1  -1   .   2   .   .  -1   .   .   .   .  -1  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   1   3  -1  -1   .   .   .   .   .   .   .   .   .   2  -1   .   .   .   .   .  -1   1   .   .   .   .   .   .   .   .   .   1   1   .   .    .    .    1    .    .    .
X.111      1599110387863558882812500   5104422882812500  -409762307500  372791032250   45459050      30875  548860500 -30304300   216660   63700        .      .  1929850 -186550  -80710  18250   -790   155  -1225     . -3436 -6060 -1300    20 -364  140  1985   14     .     .    .    .    .  -55  1530   450    50   27  -54   70   14  -30  -6  -5   .   . -145   7   .    .   .   .   .  12   4 -12   6  -2 -11  -7   2   2   .   .   .   .   .   .   .  35   .   5   .   5  -7   .   .   6 -10   2   2   3  -4  -4   2   2  -1   .   .   .  -1  -1  -5  -1   3   .   1   .   .   .   .   .   .   .  -1  -1   .   .  -1  -1  -2   .   .   9   .  -1   .   .   .   .   .   .   .   .   .   .   .  -1   .   1   .   1   1   .   .   .   .   .   .   .   .   .   .   .   .   1   .   1   .   .   .   .   .   .   .   .   .   .   .  -1  -1  -1  -1   2   .   .   .   .   .   .   .   .   .   1   .  -1   1   1   1   1   .   .  -1  -1   .   .   .   .    .    .    .    .   -1   -1
X.112      1662686180483865572016128   4588173708754944  -282732527616  335535705344  -34635328  -28861000  464257024         .        .       .   401128  16128 -1478400 -192192 -123648 -42432    192  -840      .     .     .     .     .     .    .    .  -214  110  5544  -536  -56  504  -16 -128 -1280 -1280     .  -56    .    .    .    .   .   .   4  30    .   .   .  -56 -38 -18   .   .   .   .   .  12  30  18   6  12   .  24   .  24   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   3  -4  -6   2   2   .   .   .   .   .  18   .  -8  -2   .  -2   2   .   .   .   .  -2   4   .   .   .  -2  -2   .   .   .  -5   1   .   .   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .  -1   .   .   .   .   2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .    .    .    .    .    .    .
X.113      2181694185821505680397072   -523196633312496   120771400464             .   75996063          .   66646800  10372752   706320  139152 -2093553   6447        .  104247       .  45927   5103     .  -4725 -1785   -48 -4752  -624  -336 -176  -48     .    .  2079   399 -621  -21   39    .     .   -81     .    .    .  111  135   -9  27   .   .   .  -45 -69  15    . -27   3   .   .   .   .  -6   .   .   .   .   .   .  15  27 -25   7  -3  -5   .   .   .   3   .   .   3   3   .   .  -3   .   .  -3  -3   3   1   .  -3   .   .   .   .  -9   3  -1  -1   .  -3   .   .  -3   .  -3   3   .   .   .   .   .   .   2   .   .   .   .   .   .   .   .   .   .   .   1   3  -1  -1   .   .   3   .   .   .   .   .  -1  -1   1   1   .   .   .  -1   .   .   .   .   .   1   1   1   .   .   .   .   .  -1   1   1   .   .   .   .   .  -2   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .  -1  -1   .   .   .   .   .   .    .    .    .    .    1    1
X.114      2216343020913351966796875   2750493342796875   774144076875   -3482490375   98394075   -6669000  -21939125  29873675   468555  129675        .      .  3735225  -18525    9465 -15885   -885  1080  -1700   260  2219 -1605  -325  -165  619 -357  -675 -108     .     .    .    .    .  -55  -455  1075   785  -56    9 -105  119   75  15   .   .   .   60  92 -20    .   .   .   . -13   3   3   .  18   9  21   .   6   .   .   .   .   .   .   . -35  -7  -2  -4   5  -7   .   .  -3   5   5   9   .   3  -1   3   1   .   .   .   .   .   .  -8 -12  -4   .   .   .   .   .   .   .   .   .   2   2  -1  -1  -1  -1   .   .   .   1  -2  -1   .   .   .   .   .   .   .   .   .   .   .  -3   4   2   1   1   1   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   1   1   .   .  -1  -1   .   .   .   .    .    .    .    .    .    .
X.115      2477548750555298068681032   3115429591028040  -375445270200  -42189210063  122666544   12266514  182186312 -17911608  -522936 -190008 -5319468  15407  5692401  264264   19761  17784    384 -1518 -20825     .  2568 -2200 -1352   936 -632   56  -720  198  1540   340  -85   35  -25    .  1841   464  -519   50  129    .  -24   24 -36 -30   .   .   55   7   .  -63 -36  -1  14   8  -8  -8   .  18   .   .  -6   6   .  52  -8 -13  12  -3  -1 -35   .   1   .   .   .   .   .   5  -3  -6   9   2   2  -2   .  -2   2   2   .   .   6  -3  -1   7  -1   .   .  -1   1   1   4   2  -1  -1   .   .   .   .   .   .   .   .   .  -4  -4   .   .   .   .   .   .   .  -2   .   1   1   .   1   .   1   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .  -1   .   .   .   .   .   1   1  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   1   .   .   .   .   .   .   .   .   .   .   .   .    .    .    .    .    .    .
X.116      3282510540283631442175104   3374456886043776  -201641581440  255324254328   64993266          .  124822656    254592  -576384 -104832 -1192896 -21771 -5837832   18954   20088  53946   2754     . -12648  -496  1920     .     .   256  384    .     .    . -1024   320 -599  225 -115  -66  1656  -126  -504    .   24 -126   90  -54  30   .   .   .  288  72  16  153  -9  -9   .   .   .   .   .   .   .   .   .   .   .  16  -8 -19   8   3   1  24  -4   .   2  -6  -2   .   .   .   .  12  -8   .   .   .  -2   .   .  -1   .   .   .   . -12   .  -4   .   .   9  -7  -7  -1   .   1  -1   .   .   .   .  -3   .   .   2  -1   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .  -2   .  -2   2   2   .   .   .   .   .   .   .   .   1   .   .   .   .  -1   2   .   .   .   .   .   1   1  -1   1  -1   .   .   .   .   1   .   .   .  -2   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .    .    .   -1   -1    .    .
X.117      3537292796538741415074900   4545779486739540   225818500180  240777360516  -35439495   22165248  245640276   6227508   736596 -195468 -1622600 -34475 -4384380  -98735   47236 -15807  -3191  1792      .     .  2884 -3300  1000  -596  -28  168  -672 -240  3640   440  165  245    5  -66   324    81    84    .  -60   21 -123  -39 -27   .  13   .    .   .   .   91 -35  -5  -2 -12  -8   .   . -12  24  16  -8   4   .  56   8   1  -8  -3   1   .   .   .   .  -6  -2   .   .  12   4  -5   4   .  -3   1   1  -1   .   .  -3   .   .   .   .   .   .   .   . -25  -5  11   5   2   3  -1   .   .  -2   2  -3   .   .   .   .   .   .   .   .   .   4   1   .   .   .   .  -1  -1   .   .   .   .   .   2   2  -2   .   .   .   .   .   .   .   .   .   1   .   .  -1   .   .   .   .   .   .  -1  -1   1   1   1   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   -1   -1    .   -1    .    .
X.118      3619209050774375426792424   7409717053209576   168829098984  309045839697  103223484          .  264231912  11122216   367080  220584 -2203201 -20076  6248529 -127764    6993 -33588   2268     .      .     .  1288  -936  1728  -200 -312    .   729    . -2849  -321 -424 -336 -116   55  1425   300   385    . -111   84   52   60 -12   . -39   .    .   .   .  -28  -1  -6   .  -8 -16   .   .   .   9   9   .   .   6 -33  -9  12  -1  -6   .   .   .   .   .  -5   7   .   .   9   1  -8   1   .   .   .   4   .   .  -1   1   .   .   .   .   .   .   .   .   6   4 -12  -9   .   2  -2   .   .   .   .   1   1   .   .   .  -3   .   1   .  -2  -3   .   .   .   3  -1   .   .   .   .   .   .   .  -1  -1  -1   .   .   .   .   .   .   1   1   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   1   1   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .  -1  -1   .   .   .   .   .   .   1   1   -1   -1    .    .    .    .
X.119      4004308274823270400000000     77683916800000   617250816000  -38207644160    6885760   53599000  150732800         .        .       . -2375000      .  -535040       .   32256 -16640   5760  1560  13720     .     .     .     .     .    .    .  -914    4  1000  -600    .    .    .   74   512  -640     .  104    .    .    .    .   .   .  12  64  -56  56   .  190 -80   .   .   .   .   .  -6  -8  10   6  12   .   . -40   .   .   .   .   . -14   .   7   .  -6  -6   .   .   .   .   .   .   .   .   .   .   .   .   .   4   .   1   1   .   8   .   .   2   .  10   6   .   .   .   .   .   .   .   .   2  -4  -2  -5   .   2  -4   .   .   .   3   .  -2  -2   .   .   .   .   .  -2   .  -1   .  -2  -2   1   .   .   .   .   1   1   .   .   .   .   .   1  -1   .   .   .   .   .   .   .   2   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   1   .   .   .   .  -1  -1  -1   .   .   .   .   .   .   1   1   .   .    .    .    1   -1    1    1
X.120      4239315652979009728125000   7503504140925000   389541501000  307909104165   -8500140          .  354121800   9768200   250440  491400 -2375000      .  1907685 -148500   53541  26460   -540     .  -5355  -700  5032  2520     .   120 -536    .  -729    .  1000  -600    .    .    .   99 -2523    60   365    .  117    .   32  -60 -48   .   . -26  -51 -27 -20  190 -80   .   .   8   .  16   .   .  -9  -9   .   .   . -40   .   .   .   .   .  -9 -16   .   2  -1   3   .   .   9   1  10  -3   .   .   .   .  -2   .   .   .   2   .   .   1  -3   1   .  -2   .  10   6   .   .   .   .   .   .   .   .   .   3   .  -5   .   3   .  -1   .   .   .   .   1   1   .   .   .   .   .   3  -2   .  -2  -1  -1   1   .   .   .   .   .   .  -1   .   .   .   .   .  -1  -1   .   .   .   .   .   .   2   .   .   .   .   .   .  -1   .   .   .   .  -1   .   .   .   .  -1  -1   1   .   .   1   1   1   1   .   .   .   .   .   .   .   .    .    .    1   -1    .    .
X.121      4926670174323484069683200   8106988248719360  -527149342720  395355008048   34538504   22253504  312958976 -10436608  -630784       . -1306800  26950  -299728 -248248  -53200   2888  -4600   -64  13720     .     .     .     .     .    .    .   725 -193 -2640    80  610  -70   30    .   176  1112  -784  -64  -16    .   80  -40   8   .   .   .  -56  56   .  -27  54   4   4   .   .   .  -6  -1  17 -19  -1  -1   1  16  -8  26   .   .   6 -14   .   7   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   .   8   .   .   .   2  -3   5   2  -4  -2   .  -1  -1   .   .   .   .   2  -5   .  -7  -1  -1  -1   1   .   .   .   .   .   .   .   .   .  -2   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   1   .   .   1   1   2   .   .   .   1   1   .   .  -2   .   .  -1   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .  -1  -1   .   .   1   1    .    .    1    .    1    1
X.122      5334046162969208352215625   -405229276200375   846109348425             .          .   72925515     922185  -7125975   445257  238185        .  28125        .       .       .      .      . -2997   4725  2079 -1863  -495  -675  -351  -39  -99     .    .     .     . -375  225  -75    .     .     .     .   27    .    .    .    .   .  51 -27  51   45   5  -9    .   .   .  15   9  13   5   6   .   .   .   .   .   .   .   . -15   .  -5  -3   .   .  -9   .   .   .   .   .   .   .   .   .   3   .   .   .   .   3   .  -3   3   .   .  -3   5   1   3   .   .   .   .   .   3   .   .  -1  -1  -1  -1   .   .   2   .  -1   .   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   1  -1   .   .  -1  -1  -1   .   1   1   .   .   .   .   .   1   1   1   .   .   .   .   .   .   1   .   .   .   .   .   .   .  -1   .   .   .   .   .   .  -1  -1   .   .   .   .    1    1    .    .   -1   -1
X.123      5514132424881463208443904   2642676197359616              .   65393917952   47151104   30507008          .  33554432        .       . -1284096  43904 -1441792       .       .  51200      .     .   8448  -960     .     .     .     .    .    .  -400 -184  2816     . -384    .    .    .     .     . -1024    .    .    .  128    .   .   .  26   . -128   .   .  -48  24 -16   8   .   .   .   6   8   8   .   .   .   .   .  32   .   .   .   .   6   6   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   2   .  -1  -1  16   .   .   .   .   .   8   .   .   .   .   .   1   1   .   .   .   .  -2  -2   .   .   .  -4   .   .  -1  -1   .   .   .   .   .   .   .  -2   .   .   .   .   .   .   .   .   .   .   1   1   .   1   .   2   .  -1   .   .   .   .   .   .   .  -4   .   .   .   .   .   1   1   .   .   2   .   .   2   .  -1  -1  -1   .   .  -2   .   .   .   .   .   .   .   .   1   1  -1  -1   .   .    .    .    1    .   -1   -1
X.124      5514132424881463208443904  -2642676197359616              .   65393917952   47151104   30507008          .         .        .       . -1284096  43904  1441792       .       . -51200      .     .   8448  -960     .     .     .     .    .    .  -400 -184 -2816     .  384    .    .    .     .     .     .    .    .    .    .    .   .   .  26   .  128   .   .  -48  24 -16   8   .   .   .   6  -8  -8   .   .   .   .   .   .   .   .   .   .   6   6   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -2   .  -1  -1   .   .   .   .   .   .  -8   .   .   .   .   .   1   1   .   .   .   .   2  -2   .   .   .   .   .   .  -1  -1   .   .   .   .   .   .   .   2   .   .   .   .   .   .   .   .   .   .   1   1   .  -1   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .   .   .  -2   .  -1  -1   1   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1   .   .    P   -P    1    .   -1   -1
X.125      5514132424881463208443904  -2642676197359616              .   65393917952   47151104   30507008          .         .        .       . -1284096  43904  1441792       .       . -51200      .     .   8448  -960     .     .     .     .    .    .  -400 -184 -2816     .  384    .    .    .     .     .     .    .    .    .    .    .   .   .  26   .  128   .   .  -48  24 -16   8   .   .   .   6  -8  -8   .   .   .   .   .   .   .   .   .   .   6   6   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -2   .  -1  -1   .   .   .   .   .   .  -8   .   .   .   .   .   1   1   .   .   .   .   2  -2   .   .   .   .   .   .  -1  -1   .   .   .   .   .   .   .   2   .   .   .   .   .   .   .   .   .   .   1   1   .  -1   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .   .   .  -2   .  -1  -1   1   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1   .   .   -P    P    1    .   -1   -1
X.126      7118465328761788475375616  -1793872427483136   -72424095744  113944431744  136730880   48514752 -265289728         . -1048576       .  1331616 -11884  1592448  192192  -29568  11328  -4224  1728 -29308  1072     .     .     .     .    .    .   450   45  2464   416 -636  196  -44    . -1408  -256     .  -64  128    .    .  -64  32   .   .   . -140 -28   .   -6  30   5   2   .   .   .   . -39   6  -6   9  -3   6  32   . -28   .   .   4  -4  10  -1  -8   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .  -4  -4   .   .   7  -2   2   2  -2   3   1   .   .   .   .   .   .   .  -8   2   2  -1   .  -1  -2   .   .   .   .   .   .   .   .   .   4   .  -1   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   2  -1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   1   1    .    .    1    .    .    .
X.127      7375892500409609408203125   6131165888203125   470535883125   77007684600  -18018000   57605625  -68404875  29259125  -953995  407925        .      .  3003000  -46200  -21000  74040  -7680  1785      .     .  2037  1045  1325   405 -395 -371  -360 -198     .     .    .    .    .    .   120  -240  -280  105  -40    .    8  -40  -4 -15  11  24    .   .   .    .   .   .   .  -3  21   5   .   6 -12   .  -6   6   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -8   .  -6   .   1  -2   2   .  -2   1   .   3  -4   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   1   1   .   .   .   .   .   .   6   2   2   .   2  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -2   .   .   .   .   .   .   1   1   .   .   .   .   .   .  -1  -1   .   .   .   .   .   .   .   .   .   .   2   2   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .   .   -1   -1    .    .    .    .
